<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160613,000000,0.96493,0.96784,0.96294,0.96431,103460
20160614,000000,0.96435,0.96686,0.96208,0.96324,106364
20160615,000000,0.96322,0.96637,0.95910,0.96123,100502
20160616,000000,0.96122,0.96867,0.95716,0.96490,141813
20160617,000000,0.96490,0.96594,0.95884,0.95907,104555
20160620,000000,0.96110,0.96419,0.95754,0.96189,104606
20160621,000000,0.96189,0.96233,0.95721,0.96204,94257
20160622,000000,0.96194,0.96278,0.95506,0.95850,94298
20160623,000000,0.95813,0.96012,0.95211,0.95511,109019
20160624,000000,0.95392,0.98022,0.95375,0.96950,128965
20160627,000000,0.97381,0.98190,0.97051,0.97836,101603
20160628,000000,0.97836,0.98371,0.97630,0.98173,90729
20160629,000000,0.98171,0.98229,0.97792,0.97937,90423
20160630,000000,0.97936,0.98201,0.97275,0.97584,108481
20160701,000000,0.97592,0.97807,0.97103,0.97252,82164
20160704,000000,0.97349,0.97581,0.96995,0.97037,43913
20160705,000000,0.96988,0.97740,0.96846,0.97649,73243
20160706,000000,0.97631,0.98060,0.97401,0.97466,97155
20160707,000000,0.97467,0.97919,0.97407,0.97802,81364
20160708,000000,0.97798,0.98658,0.97601,0.98293,84552
20160711,000000,0.98135,0.98575,0.98135,0.98276,79722
20160712,000000,0.98276,0.98938,0.97953,0.98883,77585
20160713,000000,0.98869,0.98939,0.98215,0.98524,72216
20160714,000000,0.98509,0.98517,0.97642,0.98080,79390
20160715,000000,0.98082,0.98467,0.97819,0.98199,83781
20160718,000000,0.98152,0.98467,0.98085,0.98228,66874
20160719,000000,0.98227,0.98779,0.98149,0.98550,67858
20160720,000000,0.98550,0.99040,0.98504,0.98722,65154
20160721,000000,0.98721,0.99064,0.98400,0.98560,79303
20160722,000000,0.98560,0.98952,0.98432,0.98669,60770
20160725,000000,0.98732,0.98946,0.98493,0.98578,52572
20160726,000000,0.98582,0.99274,0.98348,0.99239,63084
20160727,000000,0.99238,0.99506,0.98577,0.98577,73730
20160728,000000,0.98579,0.98666,0.97936,0.98092,70020
20160729,000000,0.98089,0.98098,0.96358,0.96883,89704
20160801,000000,0.96876,0.97027,0.96636,0.96821,58189
20160802,000000,0.96817,0.96947,0.96333,0.96412,65006
20160803,000000,0.96414,0.97386,0.96368,0.97308,53973
20160804,000000,0.97306,0.97496,0.97208,0.97398,52972
20160805,000000,0.97398,0.98303,0.97265,0.98022,49676
20160808,000000,0.97943,0.98416,0.97843,0.98250,40248
20160809,000000,0.98250,0.98433,0.98112,0.98119,42217
20160810,000000,0.98119,0.98184,0.97461,0.97492,48727
20160811,000000,0.97480,0.97657,0.97113,0.97542,47454
20160812,000000,0.97541,0.97655,0.97079,0.97444,48134
20160815,000000,0.97364,0.97590,0.97129,0.97274,38339
20160816,000000,0.97275,0.97333,0.95885,0.96167,69497
20160817,000000,0.96071,0.96574,0.95966,0.96174,63468
20160818,000000,0.96174,0.96258,0.95371,0.95411,69914
20160819,000000,0.95403,0.96110,0.95383,0.95977,61630
20160822,000000,0.96082,0.96486,0.95964,0.96218,58091
20160823,000000,0.96199,0.96334,0.95937,0.96298,57339
20160824,000000,0.96303,0.96836,0.96242,0.96689,66625
20160825,000000,0.96687,0.96873,0.96409,0.96758,49920
20160826,000000,0.96758,0.97928,0.96314,0.97794,84233
20160829,000000,0.97796,0.98065,0.97646,0.97822,61364
20160830,000000,0.97821,0.98441,0.97703,0.98319,61948
20160831,000000,0.98351,0.98631,0.98175,0.98376,64012
20160901,000000,0.98370,0.98846,0.97851,0.98001,72446
20160902,000000,0.98000,0.98191,0.97387,0.97985,75131
20160905,000000,0.97982,0.98137,0.97721,0.97989,41641
20160906,000000,0.97989,0.98106,0.96934,0.96954,68577
20160907,000000,0.96951,0.97094,0.96698,0.96979,68749
20160908,000000,0.96965,0.97372,0.96493,0.97247,80935
20160909,000000,0.97250,0.97842,0.97101,0.97531,76597
20160912,000000,0.97463,0.97629,0.96899,0.97175,81378
20160913,000000,0.97167,0.97843,0.97068,0.97575,90116
20160914,000000,0.97591,0.97896,0.97061,0.97319,80860
20160915,000000,0.97319,0.97674,0.96929,0.97168,85674
20160916,000000,0.97163,0.98178,0.97111,0.97981,75703
20160919,000000,0.97986,0.98186,0.97831,0.98005,64198
20160920,000000,0.98003,0.98106,0.97619,0.97909,72313
20160921,000000,0.97882,0.98140,0.97198,0.97321,103180
20160922,000000,0.97323,0.97410,0.96597,0.96859,83554
20160923,000000,0.96847,0.97422,0.96838,0.96975,76114
20160926,000000,0.96964,0.97089,0.96609,0.96922,71712
20160927,000000,0.96920,0.97286,0.96610,0.97065,76921
20160928,000000,0.97065,0.97367,0.96911,0.97029,79447
20160929,000000,0.97098,0.97233,0.96396,0.96594,83370
20160930,000000,0.96591,0.97544,0.96475,0.97115,96794
20161003,000000,0.97114,0.97444,0.96941,0.97331,59704
20161004,000000,0.97335,0.98286,0.97243,0.97876,82066
20161005,000000,0.97876,0.97913,0.97329,0.97409,71819
20161006,000000,0.97409,0.98185,0.97336,0.98052,68747
20161007,000000,0.98052,0.98392,0.97667,0.97690,99711
20161010,000000,0.97750,0.98390,0.97701,0.98241,49567
20161011,000000,0.98245,0.98930,0.98195,0.98835,75205
20161012,000000,0.98840,0.99094,0.98739,0.99066,70315
20161013,000000,0.99062,0.99095,0.98589,0.98610,68397
20161014,000000,0.98610,0.99046,0.98554,0.98979,63876
20161017,000000,0.98980,0.99061,0.98712,0.98892,48997
20161018,000000,0.98859,0.99141,0.98663,0.98974,50426
20161019,000000,0.98969,0.99048,0.98745,0.98878,55190
20161020,000000,0.98877,0.99329,0.98420,0.99252,61876
20161021,000000,0.99251,0.99616,0.99180,0.99327,52207
20161024,000000,0.99438,0.99563,0.99153,0.99279,54214
20161025,000000,0.99299,0.99985,0.99296,0.99388,59336
20161026,000000,0.99388,0.99583,0.99030,0.99324,57393
20161027,000000,0.99315,0.99509,0.99114,0.99350,61675
20161028,000000,0.99350,0.99503,0.98578,0.98757,77917
20161031,000000,0.98764,0.99070,0.98719,0.98898,53725
20161101,000000,0.98901,0.98983,0.97281,0.97488,63741
20161102,000000,0.97503,0.97539,0.96950,0.97315,75142
20161103,000000,0.97315,0.97600,0.96951,0.97382,71966
20161104,000000,0.97382,0.97579,0.96757,0.96786,70358
20161107,000000,0.97725,0.97893,0.97298,0.97355,64798
20161108,000000,0.97355,0.97896,0.97351,0.97764,58411
20161109,000000,0.97760,0.98475,0.95490,0.98375,167764
20161110,000000,0.98411,0.98965,0.98202,0.98677,122778
20161111,000000,0.98607,0.98929,0.98318,0.98744,113994
20161114,000000,0.98897,1.00016,0.98815,0.99802,130075
20161115,000000,0.99802,1.00247,0.99288,1.00170,107296
20161116,000000,1.00170,1.00576,0.99835,1.00157,100528
20161117,000000,1.00157,1.00734,0.99941,1.00701,96924
20161118,000000,1.00697,1.01230,1.00600,1.00952,110280
20161121,000000,1.01009,1.01166,1.00745,1.00861,104866
20161122,000000,1.00861,1.01343,1.00675,1.01116,92347
20161123,000000,1.01113,1.01818,1.00917,1.01621,88726
20161124,000000,1.01602,1.01916,1.01451,1.01596,80888
20161125,000000,1.01657,1.01854,1.01047,1.01328,103781
20161128,000000,1.01241,1.01679,1.00791,1.01291,102722
20161129,000000,1.01231,1.01761,1.01103,1.01110,93275
20161130,000000,1.01106,1.02048,1.01063,1.01711,109235
20161201,000000,1.01662,1.01786,1.00993,1.01003,108855
20161202,000000,1.01034,1.01225,1.00702,1.00988,101598
20161205,000000,1.01074,1.01811,1.00501,1.00566,121618
20161206,000000,1.00584,1.01151,1.00492,1.00983,81070
20161207,000000,1.00978,1.01095,1.00647,1.00696,63859
20161208,000000,1.00695,1.01778,1.00201,1.01622,104183
20161209,000000,1.01621,1.02135,1.01530,1.01657,80654
20161212,000000,1.01650,1.01984,1.01239,1.01250,87530
20161213,000000,1.01268,1.01460,1.01001,1.01175,83146
20161214,000000,1.01151,1.02223,1.00832,1.02002,92939
20161215,000000,1.01976,1.03435,1.01952,1.02978,136883
20161216,000000,1.02980,1.03112,1.02414,1.02578,99910
20161219,000000,1.02635,1.02827,1.02209,1.02705,85736
20161220,000000,1.02712,1.03201,1.02597,1.02853,88517
20161221,000000,1.02846,1.02952,1.02268,1.02674,66136
20161222,000000,1.02668,1.02695,1.02180,1.02498,71221
20161223,000000,1.02495,1.02806,1.02430,1.02619,58825
20161226,000000,1.02621,1.02744,1.02445,1.02693,7290
20161227,000000,1.02692,1.02975,1.02646,1.02771,65180
20161228,000000,1.02766,1.03211,1.02643,1.02813,69428
20161229,000000,1.02749,1.02843,1.02068,1.02277,97042
20161230,000000,1.02277,1.02314,1.00508,1.01608,104615
20170102,000000,1.01921,1.02393,1.01813,1.02346,33632
20170103,000000,1.02346,1.03348,1.02104,1.02698,90270
20170104,000000,1.02698,1.02907,1.02007,1.02062,98269
20170105,000000,1.02135,1.02207,1.00866,1.00967,127642
20170106,000000,1.00967,1.01841,1.00937,1.01798,103602
20170109,000000,1.01704,1.01971,1.01414,1.01499,85182
20170110,000000,1.01492,1.01778,1.01106,1.01661,104433
20170111,000000,1.01664,1.02476,1.01011,1.01386,129024
20170112,000000,1.01388,1.01490,1.00557,1.01064,139040
20170113,000000,1.01053,1.01212,1.00421,1.00825,112942
20170116,000000,1.01007,1.01362,1.00894,1.01125,69429
20170117,000000,1.01108,1.01192,0.99960,1.00125,121568
20170118,000000,1.00133,1.00749,1.00076,1.00690,99260
20170119,000000,1.00718,1.01221,1.00416,1.00600,108288
20170120,000000,1.00600,1.00935,1.00114,1.00114,114372
20170123,000000,1.00226,1.00234,0.99566,0.99614,92847
20170124,000000,0.99609,1.00190,0.99580,1.00080,79807
20170125,000000,1.00053,1.00257,0.99658,0.99927,80212
20170126,000000,0.99919,1.00259,0.99680,0.99962,92441
20170127,000000,0.99954,1.00277,0.99695,0.99854,81814
20170130,000000,0.99798,1.00444,0.99332,0.99462,94197
20170131,000000,0.99457,0.99663,0.98611,0.98897,134739
20170201,000000,0.98897,0.99556,0.98835,0.99277,114346
20170202,000000,0.99282,0.99383,0.98698,0.99257,124589
20170203,000000,0.99239,0.99861,0.99066,0.99229,115788
20170206,000000,0.99127,0.99616,0.99038,0.99063,112289
20170207,000000,0.99073,1.00066,0.99044,0.99738,108561
20170208,000000,0.99738,0.99995,0.99299,0.99430,106406
20170209,000000,0.99453,1.00191,0.99364,1.00146,93240
20170210,000000,1.00124,1.00622,1.00043,1.00158,93081
20170213,000000,1.00284,1.00694,1.00188,1.00560,79776
20170214,000000,1.00497,1.00844,1.00308,1.00589,94397
20170215,000000,1.00589,1.01186,1.00473,1.00512,99116
20170216,000000,1.00512,1.00569,0.99659,0.99660,104108
20170217,000000,0.99661,1.00335,0.99661,1.00206,91532
20170220,000000,1.00282,1.00443,1.00115,1.00259,66042
20170221,000000,1.00266,1.01055,1.00234,1.00917,87517
20170222,000000,1.00937,1.01415,1.00776,1.01016,102801
20170223,000000,1.01011,1.01165,1.00539,1.00619,89877
20170224,000000,1.00614,1.00809,1.00253,1.00693,101430
20170227,000000,1.00691,1.00980,1.00459,1.00894,108426
20170228,000000,1.00866,1.01016,1.00091,1.00549,111355
20170301,000000,1.00542,1.01289,1.00529,1.00869,128148
20170302,000000,1.00881,1.01462,1.00845,1.01315,105752
20170303,000000,1.01310,1.01374,1.00730,1.00730,112951
20170306,000000,1.00880,1.01293,1.00728,1.01181,93181
20170307,000000,1.01185,1.01705,1.01071,1.01308,83225
20170308,000000,1.01318,1.01548,1.01231,1.01451,87912
20170309,000000,1.01439,1.01608,1.00919,1.01178,108254
20170310,000000,1.01178,1.01387,1.00788,1.01076,108652
20170313,000000,1.00978,1.01167,1.00604,1.00730,100421
20170314,000000,1.00729,1.01078,1.00689,1.00982,97546
20170315,000000,1.00982,1.01003,0.99856,1.00050,103425
20170316,000000,1.00048,1.00120,0.99514,0.99610,117680
20170317,000000,0.99611,0.99868,0.99423,0.99823,93415
20170320,000000,0.99752,0.99909,0.99571,0.99869,83224
20170321,000000,0.99868,1.00026,0.99217,0.99393,95043
20170322,000000,0.99390,0.99461,0.98818,0.99170,102963
20170323,000000,0.99170,0.99418,0.99117,0.99308,96642
20170324,000000,0.99309,0.99591,0.98890,0.99112,101022
20170327,000000,0.98855,0.98955,0.98136,0.98549,100806
20170328,000000,0.98538,0.99352,0.98314,0.99229,87672
20170329,000000,0.99227,0.99760,0.99132,0.99640,96590
20170330,000000,0.99621,1.00136,0.99486,1.00096,107541
20170331,000000,1.00110,1.00297,0.99948,1.00288,95689
20170403,000000,1.00188,1.00375,1.00078,1.00139,89784
20170404,000000,1.00141,1.00374,1.00116,1.00175,74637
20170405,000000,1.00175,1.00779,1.00123,1.00474,92829
20170406,000000,1.00469,1.00676,1.00265,1.00484,91796
20170407,000000,1.00482,1.00964,1.00252,1.00876,112991
20170410,000000,1.00864,1.01077,1.00745,1.00847,71957
20170411,000000,1.00848,1.00941,1.00561,1.00726,83992
20170412,000000,1.00722,1.00892,1.00221,1.00246,84732
20170413,000000,1.00228,1.00669,1.00087,1.00570,91391
20170414,000000,1.00559,1.00599,1.00283,1.00507,245318
20170417,000000,1.00304,1.00570,1.00099,1.00428,65441
20170418,000000,1.00426,1.00479,0.99556,0.99614,120528
20170419,000000,0.99612,0.99923,0.99565,0.99809,79297
20170420,000000,0.99798,0.99879,0.99408,0.99857,90329
20170421,000000,0.99855,0.99996,0.99555,0.99576,102046
20170424,000000,0.98968,0.99807,0.98968,0.99565,105265
20170425,000000,0.99562,0.99699,0.99186,0.99353,76749
20170426,000000,0.99370,0.99690,0.99195,0.99315,104791
20170427,000000,0.99314,0.99637,0.99202,0.99363,106217
20170428,000000,0.99378,0.99583,0.98936,0.99482,83768
20170501,000000,0.99376,0.99654,0.99283,0.99612,54502
20170502,000000,0.99612,0.99642,0.99123,0.99149,69530
20170503,000000,0.99152,0.99483,0.98909,0.99460,89233
20170504,000000,0.99443,0.99569,0.98622,0.98625,80742
20170505,000000,0.98627,0.99031,0.98587,0.98700,80762
20170508,000000,0.98705,0.99913,0.98705,0.99864,74520
20170509,000000,0.99865,1.00906,0.99771,1.00729,75667
20170510,000000,1.00686,1.00950,1.00485,1.00878,72122
20170511,000000,1.00878,1.00999,1.00562,1.00768,80462
20170512,000000,1.00760,1.00859,0.99874,1.00062,98626
20170515,000000,0.99944,1.00195,0.99572,0.99646,95650
20170516,000000,0.99633,0.99664,0.98473,0.98572,112973
20170517,000000,0.98562,0.98629,0.97743,0.97860,143765
20170518,000000,0.97846,0.98252,0.97590,0.97975,179513
20170519,000000,0.97968,0.98049,0.97246,0.97251,118771
20170522,000000,0.97344,0.97656,0.96916,0.97328,124574
20170523,000000,0.97316,0.97630,0.97015,0.97558,136680
20170524,000000,0.97574,0.97763,0.97285,0.97296,134047
20170525,000000,0.97276,0.97390,0.97001,0.97281,101291
20170526,000000,0.97227,0.97610,0.96962,0.97374,121628
20170529,000000,0.97506,0.97752,0.97314,0.97740,94675
20170530,000000,0.97738,0.98078,0.97370,0.97451,124932
20170531,000000,0.97436,0.97611,0.96695,0.96774,145201
20170601,000000,0.96748,0.97194,0.96684,0.97136,123775
20170602,000000,0.97110,0.97192,0.96208,0.96220,120346
20170605,000000,0.96396,0.96642,0.96268,0.96478,97436
20170606,000000,0.96461,0.96541,0.96134,0.96194,111752
20170607,000000,0.96170,0.96774,0.96169,0.96452,133130
20170608,000000,0.96510,0.96961,0.96358,0.96706,152151
20170609,000000,0.96702,0.97278,0.96584,0.96908,151757
20170612,000000,0.96860,0.96947,0.96697,0.96859,103148
20170613,000000,0.96844,0.97006,0.96620,0.96874,96877
20170614,000000,0.96856,0.97356,0.96406,0.97078,176317
20170615,000000,0.97084,0.97705,0.97036,0.97517,151389
20170616,000000,0.97488,0.97571,0.97265,0.97355,122617
20170619,000000,0.97292,0.97593,0.96954,0.97551,164955
20170620,000000,0.97528,0.97661,0.97254,0.97495,172979
20170621,000000,0.97484,0.97536,0.97220,0.97227,159165
20170622,000000,0.97224,0.97427,0.97119,0.97169,166569
20170623,000000,0.97170,0.97285,0.96755,0.96905,146852
20170626,000000,0.96908,0.97381,0.96853,0.97208,154548
20170627,000000,0.97216,0.97328,0.95916,0.96018,200938
20170628,000000,0.96176,0.96471,0.95789,0.95953,214669
20170629,000000,0.95928,0.95990,0.95543,0.95570,212916
20170630,000000,0.95556,0.95981,0.95523,0.95778,239289
20170703,000000,0.95842,0.96426,0.95746,0.96347,207307
20170704,000000,0.96332,0.96594,0.96213,0.96524,247286
20170705,000000,0.96518,0.96881,0.96340,0.96399,235997
20170706,000000,0.96374,0.96599,0.96006,0.96014,186114
20170707,000000,0.95952,0.96541,0.95952,0.96372,168799
20170710,000000,0.96347,0.96750,0.96298,0.96560,104953
20170711,000000,0.96538,0.96961,0.96240,0.96343,144150
20170712,000000,0.96330,0.96620,0.96023,0.96516,203806
20170713,000000,0.96532,0.96870,0.96152,0.96712,168351
20170714,000000,0.96702,0.97004,0.96287,0.96304,177428
20170717,000000,0.96286,0.96586,0.95946,0.96252,190927
20170718,000000,0.96272,0.96343,0.95235,0.95457,221366
20170719,000000,0.95454,0.95606,0.95288,0.95533,178555
20170720,000000,0.95541,0.96225,0.94929,0.95116,172341
20170721,000000,0.95105,0.95224,0.94382,0.94512,117269
20170724,000000,0.94488,0.94751,0.94452,0.94602,111075
20170725,000000,0.94848,0.95254,0.94497,0.95238,133544
20170726,000000,0.95205,0.95950,0.94986,0.95069,133322
20170727,000000,0.95304,0.96620,0.94900,0.96480,158144
20170728,000000,0.96454,0.97267,0.96334,0.96843,251005
20170731,000000,0.96908,0.97125,0.96365,0.96632,215855
20170801,000000,0.96643,0.96831,0.96309,0.96553,158496
20170802,000000,0.96534,0.97133,0.96475,0.97079,149835
20170803,000000,0.97054,0.97170,0.96716,0.96842,142542
20170804,000000,0.96832,0.97642,0.96708,0.97260,134319
20170807,000000,0.97259,0.97462,0.97109,0.97254,154648
20170808,000000,0.97195,0.97728,0.97093,0.97405,125673
20170809,000000,0.97415,0.97466,0.96115,0.96348,159040
20170810,000000,0.96351,0.96749,0.96185,0.96246,143030
20170811,000000,0.96215,0.96384,0.95833,0.96141,166488
20170814,000000,0.96211,0.97322,0.96153,0.97198,132089
20170815,000000,0.97100,0.97585,0.97019,0.97240,172721
20170816,000000,0.97207,0.97655,0.96480,0.96564,172384
20170817,000000,0.96545,0.96982,0.96048,0.96282,167566
20170818,000000,0.96265,0.96696,0.95859,0.96431,123128
20170821,000000,0.96481,0.96852,0.96003,0.96179,117226
20170822,000000,0.96128,0.96884,0.96115,0.96801,120048
20170823,000000,0.96690,0.96991,0.96412,0.96470,138601
20170824,000000,0.96443,0.96682,0.96199,0.96522,132971
20170825,000000,0.96519,0.96623,0.95500,0.95638,191706
20170828,000000,0.95448,0.95781,0.95266,0.95516,181821
20170829,000000,0.95508,0.95604,0.94278,0.95540,216057
20170830,000000,0.95546,0.96454,0.95381,0.96343,217275
20170831,000000,0.96344,0.96794,0.95824,0.95854,207245
20170901,000000,0.95851,0.96523,0.95451,0.96445,215214
20170904,000000,0.95981,0.96176,0.95518,0.95773,244191
20170905,000000,0.95774,0.96144,0.95340,0.95510,206072
20170906,000000,0.95491,0.95820,0.95276,0.95630,216301
20170907,000000,0.95659,0.95948,0.94933,0.95029,215795
20170908,000000,0.95028,0.95071,0.94204,0.94382,185817
20170911,000000,0.94683,0.95691,0.94616,0.95617,133647
20170912,000000,0.95560,0.96177,0.95298,0.95995,146412
20170913,000000,0.95984,0.96604,0.95837,0.96400,147320
20170914,000000,0.96384,0.97049,0.96171,0.96275,155567
20170915,000000,0.96277,0.98161,0.95646,0.95930,155030
20170918,000000,0.96054,0.96407,0.95800,0.96136,129581
20170919,000000,0.95996,0.96487,0.95898,0.96253,147491
20170920,000000,0.96242,0.97177,0.95888,0.96952,205226
20170921,000000,0.96954,0.97476,0.96847,0.97053,223203
20170922,000000,0.97040,0.97092,0.96678,0.96914,197905
20170925,000000,0.97086,0.97463,0.96417,0.96633,186324
20170926,000000,0.96629,0.97263,0.96524,0.96868,204682
20170927,000000,0.96840,0.97695,0.96840,0.97203,210222
20170928,000000,0.97159,0.97591,0.96972,0.96999,205650
20170929,000000,0.96954,0.97208,0.96698,0.96777,187008
20171002,000000,0.96848,0.97546,0.96794,0.97454,172371
20171003,000000,0.97418,0.97862,0.97285,0.97350,172199
20171004,000000,0.97336,0.97618,0.97091,0.97496,161372
20171005,000000,0.97601,0.97955,0.97348,0.97819,164964
20171006,000000,0.97829,0.98363,0.97705,0.97748,183832
20171009,000000,0.97815,0.98075,0.97731,0.97961,117367
20171010,000000,0.97948,0.97993,0.97349,0.97503,169153
20171011,000000,0.97494,0.97668,0.97169,0.97309,171955
20171012,000000,0.97389,0.97637,0.97117,0.97531,210195
20171013,000000,0.97515,0.97714,0.97052,0.97437,169901
20171016,000000,0.97453,0.97688,0.97296,0.97533,171013
20171017,000000,0.97554,0.98089,0.97446,0.97832,202415
20171018,000000,0.97820,0.98363,0.97733,0.98152,215762
20171019,000000,0.98128,0.98176,0.97366,0.97620,248337
20171020,000000,0.97597,0.98525,0.97559,0.98422,252322
20171023,000000,0.98489,0.98811,0.98308,0.98483,210476
20171024,000000,0.98477,0.99113,0.98379,0.99091,222840
20171025,000000,0.99090,0.99398,0.98687,0.98963,260557
20171026,000000,0.98937,0.99795,0.98755,0.99740,254187
20171027,000000,0.99640,1.00384,0.99640,0.99745,252959
20171030,000000,0.99772,0.99963,0.99384,0.99459,223861
20171031,000000,0.99468,0.99944,0.99466,0.99691,192544
20171101,000000,0.99705,1.00375,0.99686,1.00265,220342
20171102,000000,1.00265,1.00336,0.99489,0.99919,249293
20171103,000000,0.99921,1.00244,0.99461,1.00043,188117
20171106,000000,0.99909,1.00290,0.99704,0.99726,192748
20171107,000000,0.99734,1.00194,0.99692,0.99950,207602
20171108,000000,0.99962,1.00067,0.99802,1.00005,188197
20171109,000000,0.99974,1.00177,0.99215,0.99389,241425
20171110,000000,0.99311,0.99686,0.99250,0.99578,162993
20171113,000000,0.99560,0.99867,0.99362,0.99606,167065
20171114,000000,0.99610,0.99705,0.98815,0.98928,185899
20171115,000000,0.98898,0.99111,0.98461,0.98819,225290
20171116,000000,0.98795,0.99453,0.98795,0.99374,214703
20171117,000000,0.99395,0.99429,0.98756,0.98809,225156
20171120,000000,0.98849,0.99373,0.98785,0.99346,238194
20171121,000000,0.99309,0.99466,0.98988,0.99127,194104
20171122,000000,0.99126,0.99169,0.98123,0.98196,208535
20171123,000000,0.98176,0.98281,0.97948,0.98145,234344
20171124,000000,0.98133,0.98271,0.97827,0.97929,237657
20171127,000000,0.97904,0.98196,0.97784,0.98165,193024
20171128,000000,0.98151,0.98526,0.98019,0.98366,232118
20171129,000000,0.98387,0.98698,0.98183,0.98445,202674
20171130,000000,0.98449,0.98821,0.98157,0.98354,189181
20171201,000000,0.98326,0.98707,0.97348,0.97589,237435
20171204,000000,0.98058,0.98671,0.97922,0.98488,173451
20171205,000000,0.98479,0.98873,0.98371,0.98714,166154
20171206,000000,0.98701,0.99096,0.98503,0.98982,158626
20171207,000000,0.98965,0.99468,0.98724,0.99432,141479
20171208,000000,0.99417,0.99776,0.99221,0.99232,139704
20171211,000000,0.99379,0.99411,0.98969,0.99171,129951
20171212,000000,0.99143,0.99356,0.98900,0.99150,136621
20171213,000000,0.99127,0.99282,0.98423,0.98538,153216
20171214,000000,0.98511,0.99044,0.98397,0.98903,170042
20171215,000000,0.98879,0.99344,0.98733,0.99007,161115
20171218,000000,0.98968,0.99172,0.98394,0.98563,153347
20171219,000000,0.98539,0.98786,0.98345,0.98467,156176
20171220,000000,0.98470,0.98853,0.98280,0.98687,145109
20171221,000000,0.98668,0.99096,0.98482,0.98822,142437
20171222,000000,0.98812,0.99114,0.98809,0.98888,132836
20171226,000000,0.98958,0.99157,0.98860,0.98915,47698
20171227,000000,0.98910,0.99037,0.98600,0.98617,121254
20171228,000000,0.98549,0.98605,0.97713,0.97841,150054
20171229,000000,0.97827,0.97997,0.97338,0.97436,119614
20180102,000000,0.97344,0.97368,0.96993,0.97152,92210
20180103,000000,0.97139,0.97975,0.97098,0.97683,119971
20180104,000000,0.97688,0.97802,0.97368,0.97453,117296
20180105,000000,0.97398,0.97845,0.97365,0.97425,119368
20180108,000000,0.97469,0.97841,0.97374,0.97693,106509
20180109,000000,0.97696,0.98417,0.97623,0.98298,125169
20180110,000000,0.98233,0.98453,0.97540,0.97812,167239
20180111,000000,0.97773,0.98160,0.97319,0.97572,168650
20180112,000000,0.97554,0.97704,0.96653,0.96691,183017
20180115,000000,0.96797,0.96849,0.96027,0.96265,158243
20180116,000000,0.96282,0.96653,0.95810,0.95937,160726
20180117,000000,0.95926,0.96579,0.95722,0.96557,193266
20180118,000000,0.96565,0.96666,0.95747,0.95849,177873
20180119,000000,0.95861,0.96414,0.95357,0.96407,183019
20180122,000000,0.96087,0.96397,0.95923,0.96160,145997
20180123,000000,0.96154,0.96335,0.95665,0.95749,160109
20180124,000000,0.95749,0.95811,0.94261,0.94514,199974
20180125,000000,0.94474,0.94663,0.92893,0.94087,291992
20180126,000000,0.94031,0.94308,0.93233,0.93336,239018
20180129,000000,0.93419,0.93866,0.93298,0.93744,197862
20180130,000000,0.93733,0.93933,0.93099,0.93437,220056
20180131,000000,0.93480,0.93592,0.92889,0.93107,230399
20180201,000000,0.93105,0.93416,0.92558,0.92593,217420
20180202,000000,0.92627,0.93366,0.92500,0.93093,242407
20180205,000000,0.93269,0.93764,0.92870,0.93136,227408
20180206,000000,0.93119,0.93977,0.93062,0.93595,310480
20180207,000000,0.93559,0.94546,0.93398,0.94364,216708
20180208,000000,0.94378,0.94699,0.93542,0.93594,252320
20180209,000000,0.93586,0.94088,0.93481,0.93909,239928
20180212,000000,0.93979,0.94059,0.93636,0.93901,164773
20180213,000000,0.93896,0.93983,0.93223,0.93486,162125
20180214,000000,0.93456,0.93743,0.92849,0.92922,204561
20180215,000000,0.92919,0.92932,0.92100,0.92192,195376
20180216,000000,0.92177,0.92876,0.91874,0.92723,185611
20180219,000000,0.92768,0.93196,0.92624,0.92897,139152
20180220,000000,0.92952,0.93693,0.92837,0.93588,163520
20180221,000000,0.93577,0.93966,0.93425,0.93888,187760
20180222,000000,0.93871,0.94092,0.93259,0.93277,166538
20180223,000000,0.93235,0.93741,0.93219,0.93576,151441
20180226,000000,0.93617,0.93914,0.93255,0.93793,154876
20180227,000000,0.93780,0.94173,0.93583,0.93890,179519
20180228,000000,0.93865,0.94586,0.93857,0.94448,173504
20180301,000000,0.94431,0.94905,0.94097,0.94171,200183
20180302,000000,0.94155,0.94242,0.93383,0.93745,192488
20180305,000000,0.93557,0.94079,0.93457,0.93981,193999
20180306,000000,0.93951,0.94190,0.93591,0.94050,170139
20180307,000000,0.94038,0.94425,0.93571,0.94339,177777
20180308,000000,0.94318,0.95201,0.94217,0.95093,176409
20180309,000000,0.95089,0.95344,0.94876,0.95113,168760
20180312,000000,0.95109,0.95138,0.94588,0.94752,125820
20180313,000000,0.94750,0.94940,0.94291,0.94342,152045
20180314,000000,0.94354,0.94801,0.94241,0.94461,139672
20180315,000000,0.94465,0.95197,0.94332,0.95122,146306
20180316,000000,0.95137,0.95476,0.94850,0.95156,140336
20180319,000000,0.95243,0.95514,0.94947,0.95125,152259
20180320,000000,0.95125,0.95694,0.95015,0.95642,148363
20180321,000000,0.95609,0.95632,0.94838,0.94888,167262
20180322,000000,0.94902,0.95149,0.94589,0.94876,189726
20180323,000000,0.94902,0.94952,0.94446,0.94693,190551
20180326,000000,0.94685,0.94886,0.94331,0.94540,126301
